"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X11247.20","N-acetylglutamate synthase, mitochondrial","NAGS","Q8N159","NAGS",330,-0.0202061642436764,0.00733351712840858,0.0062004146945072,0.0158549248520068,297,0.0105849990183922,0.0149313775992061,0.478948026515416,0.778811138768546,627,-0.0142,0.0066,0.0309029543251359,0.0602782796156052
"X4297.62","Spondin-1","Spondin-1","Q9HCB6","SPON1",322,0.07937570048343,0.0288067240049898,0.00620659550310726,0.0158556422262518,297,0.0531057930086155,0.0246164976653663,0.0317987956062148,0.188124649109119,619,0.0642,0.0187,0.000602559586074357,0.00213125722015281
"X16805.5","cGMP-specific 3',5'-cyclic phosphodiesterase","PDE5A","O76074","PDE5A",332,-0.0592841523717082,0.0215203987355933,0.00620806824203862,0.0158556422262518,297,0.00908433401574408,0.0876625163590721,0.917535560609941,0.975682428225694,629,-0.0554,0.0209,0.00794328234724281,0.0189169752909697
"X12867.40","Dynein light chain Tctex-type 3","DYLT3","P51808","DYNLT3",331,0.0273857391187579,0.00994648098916467,0.00623659511563144,0.0159190478292765,297,0.0491276477311184,0.0175654139008636,0.00550436043945147,0.0710938566068492,628,0.0327,0.0087,0.000162181009735893,0.000700341890435819
"X12439.67","Interferon regulatory factor 9","ISGF3","Q00978","IRF9",329,0.0292056735133641,0.0106088266068672,0.00624524827697435,0.0159316802130882,297,0.0377627385427957,0.016471048062501,0.0225802118086995,0.154154747601931,626,0.0317,0.0089,0.000380189396320561,0.00143690210331699
"X8903.1","Cytochrome c oxidase subunit 6C","COX6C","P09669","COX6C",331,-0.032012657391355,0.0116311753999263,0.00625511960821336,0.0159400493948582,297,-0.0248407352275064,0.0164526754632372,0.132171949872062,0.424888013164535,628,-0.0296,0.0095,0.00181970085860998,0.00544265187265754
"X6557.50","Leucine-rich repeat-containing protein 15","LRC15","Q8TF66","LRRC15",330,-0.10411305880019,0.0378272673348309,0.00625594126447819,0.0159400493948582,297,-0.0525563718961247,0.0422644637747222,0.214680040322399,0.540280195100432,627,-0.0812,0.0282,0.00398107170553497,0.010530497789364
"X18264.12","Coiled-coil domain-containing protein 25","CCD25","Q86WR0","CCDC25",317,-0.0257944731656155,0.00937605570208723,0.00629348848766582,0.0160262249765842,297,0.0121316423963885,0.0194167030113381,0.532589001862807,0.812580807737472,614,-0.0186,0.0084,0.0275422870333817,0.0548169257429776
"X15404.3","Interferon alpha-21","IFN21","P01568","IFNA21",308,0.0347939760896319,0.0126499526900275,0.00631522114316434,0.016072050968491,297,0.0297205494670767,0.0269599725113032,0.27120070057937,0.600289332599259,605,0.0339,0.0115,0.00309029543251359,0.00847123050047225
"X8815.1","Olfactomedin-like protein 1","OLFL1","Q6UWY5","OLFML1",331,0.0237103729469526,0.00862633116848978,0.00632467609685281,0.0160865948507179,297,0.0227737843656912,0.0122826629646521,0.0647307277890466,0.286132435992487,628,0.0234,0.0071,0.00091201083935591,0.00301271783415497
"X11664.32","ADP-ribosylation factor GTPase-activating protein 2","ARFG2","Q8N6H7","ARFGAP2",332,-0.0784000010520468,0.0285346085564916,0.00634367240918412,0.016123739679187,297,-0.00462709551836249,0.0583247953912242,0.936822087799942,0.980716372781963,629,-0.0642,0.0256,0.0123026877081238,0.0273739574923127
"X8098.37","Thromboxane-A synthase","THAS","P24557","TBXAS1",318,-0.0328446856476631,0.0119513194068101,0.0063467777904821,0.016123739679187,297,-0.00290693105181858,0.0344667072452194,0.932843895441745,0.980059604096365,615,-0.0296,0.0113,0.0087096358995608,0.0205036365648665
"X13503.19","PRA1 family protein 3","PRAF3","O75915","ARL6IP5",332,-0.078217043990489,0.0284872572593979,0.00637881491942599,0.016195562555166,297,0.00773494420576552,0.0832365134231679,0.926025263860286,0.978343075377816,629,-0.0692,0.027,0.0102329299228075,0.0235231595927286
"X13982.33","Regulator of G-protein signaling 18","RGS18","Q9NS28","RGS18",332,-0.0550487514051405,0.0200513214810485,0.00638437330084779,0.0162001118389064,297,-0.00480468904060541,0.0246889946532493,0.845835214840542,0.95272209631399,629,-0.0351,0.0156,0.0239883291901949,0.0487128441204099
"X10480.33","CD59 glycoprotein","CD59","P13987","CD59",319,-0.0257897324756586,0.00939586997307866,0.00641032468844761,0.0162552965888084,297,0.0307597971565303,0.0372502803739913,0.409616627460492,0.730415055848912,616,-0.0224,0.0091,0.0138038426460288,0.0302755365734676
"X5440.26","Troponin I, fast skeletal muscle","Troponin I, skeletal, fast twitch","P48788","TNNI2",331,0.141721674736704,0.0516542114523475,0.00641842582128422,0.0162552965888084,297,0.156185269332758,0.0648091698353697,0.0165762834136168,0.130194122556645,628,0.1473,0.0404,0.000263026799189538,0.00105137385066376
"X7849.3","Glutaminyl-peptide cyclotransferase","Glutaminyl cyclase","Q16769","QPCT",327,-0.06569756041392,0.0239434428049998,0.00641894479951818,0.0162552965888084,297,-0.0384039747348302,0.0318337203040942,0.228645878024531,0.55620636254226,624,-0.0558,0.0191,0.00354813389233575,0.00954976462511644
"X11715.1","POU domain, class 2, transcription factor 1","PO2F1","P14859","POU2F1",331,-0.0202810595515347,0.00739236529443993,0.00642123899195197,0.0162552965888084,297,-0.0397219380791203,0.0131308263123815,0.00270748661098978,0.0506299996255089,628,-0.025,0.0064,0.000107151930523761,0.000489756060768007
"X9762.14","Vasodilator-stimulated phosphoprotein","VASP","P50552","VASP",332,-0.0593107898076043,0.0216257976753887,0.00643774909292856,0.0162875052051093,297,-0.000404289278387993,0.0805021908707215,0.995996409505916,0.999417073611613,629,-0.0553,0.0209,0.00812830516164099,0.019304163721821
"X2571.12","Insulin-like growth factor-binding protein 3","IGFBP-3","P17936","IGFBP3",313,-0.0740421687739722,0.0269899283393053,0.00644554247595056,0.0162976356196728,297,-0.135389984831249,0.0453803791748243,0.00309172700717987,0.0534036861762274,610,-0.0901,0.0232,0.000102329299228075,0.000470211876046957
"X3832.51","Protein-tyrosine kinase 6","PTK6","Q13882","PTK6",325,0.0233954652594284,0.00853321891255382,0.00646276632023363,0.0163315851605904,297,0.0186921334867112,0.0179354158091871,0.298188069304391,0.628679846116758,622,0.0225,0.0077,0.00346736850452532,0.00937934084148641
"X14675.20","Eukaryotic translation initiation factor 4B","IF4B","P23588","EIF4B",332,-0.059178512541651,0.0216033520307972,0.00650069854444858,0.0164177947385046,297,-0.00534474487986797,0.0457830562101592,0.90714608337251,0.973928772866237,629,-0.0494,0.0195,0.0114815362149688,0.0258409666460392
"X6923.1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2","O00469","PLOD2",332,0.0942759651483378,0.0344310856756321,0.00652419978056251,0.0164674784367367,297,0.0370281487472046,0.0320218827089435,0.248490982245079,0.578331477771851,629,0.0636,0.0234,0.00676082975391982,0.0164749738082771
"X13129.40","Low-density lipoprotein receptor","LDLR","P01130","LDLR",329,0.0216058008732088,0.00789120290545455,0.00653031809306875,0.0164732540283218,297,-0.0098458910367569,0.0158551460465946,0.535092134639646,0.814182472592036,626,0.0154,0.0071,0.0295120922666639,0.0581987660884554
"X5724.58","Suprabasin","SBSN","Q6UWP8","SBSN",324,-0.0187594297552511,0.00685440762084751,0.00655768279460524,0.0165325871627181,297,0.0122735883278532,0.0160589879872894,0.445318752091253,0.75704187855513,621,-0.014,0.0063,0.0269153480392692,0.0536933728742563
"X3852.19","DnaJ homolog subfamily B member 1","HSP 40","P25685","DNAJB1",332,-0.0661891648324805,0.0241993512451947,0.00658146071892608,0.0165828134458706,297,0.0215837222031473,0.0269350014393692,0.423596640771936,0.741151890255397,629,-0.027,0.018,0.134896288259165,0.205522116827017
"X2247.20","Prokineticin-1","EG-VEGF","P58294","PROK1",331,0.0238715680598013,0.00873001772318381,0.00659700647472491,0.0166122510818453,297,0.00665347260337071,0.0139572851515916,0.633931749904767,0.873891171903975,628,0.019,0.0074,0.0102329299228075,0.0235231595927286
"X10767.52","G-protein coupled receptor 64","GPR64","Q8IZP9","ADGRG2",319,-0.0258271156567657,0.00945324039480779,0.00665658955182347,0.0167524819557594,297,-0.0349698530052577,0.0296930176378825,0.239873304404804,0.567177065555284,616,-0.0267,0.009,0.00309029543251359,0.00847123050047225
"X5006.71","Mitogen-activated protein kinase 13","MK13","O15264","MAPK13",331,0.0503427701399091,0.0184353126714555,0.00666868613024514,0.0167653297507593,297,0.00746068042979769,0.0122592614032889,0.543280897009729,0.818155160377747,628,0.0206,0.0102,0.0436515832240166,0.0805083445310872
"X4763.31","Afamin","Afamin","P43652","AFM",332,-0.0576513205885059,0.0211124200631571,0.00666949063091122,0.0167653297507593,297,-0.0289139874069835,0.0300174348616634,0.336226948592892,0.670427494621246,629,-0.0481,0.0173,0.00524807460249773,0.0133404071308172
"X3854.24","Nascent polypeptide-associated complex subunit alpha","NACA","Q13765","NACA",332,-0.074123647788018,0.0271803463424529,0.0067405601579112,0.0169340824995187,297,-0.0272687205214088,0.0485913441036953,0.575103489405061,0.840249493727603,629,-0.063,0.0237,0.00794328234724281,0.0189169752909697
"X5238.26","Peptidyl-prolyl cis-trans isomerase E","PPIE","Q9UNP9","PPIE",332,-0.0531832654343886,0.0195051977374219,0.00675023476353023,0.0169484878680347,297,-0.0110838072047125,0.0328396934122706,0.735973912152638,0.916389061074608,629,-0.0422,0.0168,0.0117489755493953,0.0263326440010157
"X14254.27","Tyrosine-protein phosphatase non-receptor type 4","PTN4","P29074","PTPN4",329,0.0372266195872898,0.0136623806479371,0.00679099782016704,0.0170408877622745,297,-0.0132332009809742,0.0169166285881997,0.434697878361221,0.751159330988996,626,0.0173,0.0106,0.102329299228075,0.164100788955985
"X7806.33","Beta-1,4-galactosyltransferase 7","B4GT7","Q9UBV7","B4GALT7",332,-0.0654429965937036,0.0240266334353664,0.00680743054069196,0.0170721625396595,297,-0.0287002051329255,0.0467917374551533,0.540117085498724,0.815666465893452,629,-0.0578,0.0214,0.00691830970918936,0.0168206048949822
"X10949.59","60S acidic ribosomal protein P2","RLA2","P05387","RPLP2",326,0.0252956409109432,0.00929376301038796,0.00685428329904695,0.0171796459610728,297,0.040013937361048,0.0207511019784767,0.0547930272198312,0.261513440355075,623,0.0278,0.0085,0.00107151930523761,0.00344182563990063
"X9231.23","Inositol monophosphatase 3","IMPA3","Q9NX62","BPNT2",322,-0.0581000619129427,0.0213522745060177,0.00687444805329795,0.0172201520543008,297,-0.0552299327937093,0.0250662618624147,0.0283529379406171,0.176529227410816,619,-0.0569,0.0163,0.000467735141287198,0.00171210965334148
"X15321.8","Complexin-2","CPLX2","Q6PUV4","CPLX2",299,0.0763480696941826,0.0280509421440208,0.00688905020197273,0.0172466850516209,297,0.0265886985663663,0.0393951061546032,0.500259999247369,0.794248156796949,596,0.0596,0.0229,0.0091201083935591,0.0213298456773777
"X9037.1","Syntaxin-18","STX18","Q9P2W9","STX18",326,-0.0243235024945635,0.00894719584970835,0.00691988946361611,0.0173003820140303,297,-0.0407005610989609,0.0237195424473213,0.0872431271942974,0.339577095079342,623,-0.0264,0.0084,0.00162181009735893,0.00492613363611635
"X4982.54","Elafin","Elafin","P19957","PI3",328,0.12379390248027,0.0455405933814616,0.0069225065731374,0.0173003820140303,297,0.129830045226179,0.0563656954798437,0.021963993914994,0.15320346231742,625,0.1262,0.0354,0.000371535229097172,0.00140914728425656
"X11683.19","ADP-ribosylation factor-binding protein GGA3","GGA3","Q9NZ52","GGA3",332,-0.0705671549385576,0.0259619972848864,0.00692256625113839,0.0173003820140303,297,0.0189195818410408,0.0559324766804589,0.735413031089127,0.916283733115393,629,-0.0547,0.0235,0.0199526231496888,0.0415574974173421
"X8828.21","Epithelial splicing regulatory protein 1","ESRP1","Q6NXG1","ESRP1",332,0.0247359988925821,0.0091024497814566,0.00693451779929827,0.0173201864429628,297,0.00778231864010667,0.00841820104193927,0.356011056382107,0.689731330405154,629,0.0156,0.0062,0.0114815362149688,0.0258409666460392
"X17505.125","N-acetylated-alpha-linked acidic dipeptidase-like protein","NALDL","Q9UQQ1","NAALADL1",332,-0.0269761440497224,0.00996113574051024,0.00712879726671156,0.0177950998514953,297,-0.00344561759028587,0.012345917215023,0.780374274347658,0.931913536568123,629,-0.0177,0.0078,0.0223872113856834,0.0458511410332497
"X7870.8","Beta-Ala-His dipeptidase","CNDP1","Q96KN2","CNDP1",313,-0.0772976332251695,0.0285432836220058,0.00715304325725583,0.0178452662699868,297,-0.00465445653880052,0.0419123468124237,0.91165154121815,0.975376437507279,610,-0.0543,0.0236,0.0213796208950223,0.0440602536988457
"X3813.3","Tyrosine-protein kinase Fyn","FYN","P06241","FYN",332,-0.0882445992905378,0.0326077268297659,0.00716859881655028,0.0178737063825987,297,-0.000562973223498343,0.0411413802044337,0.989091570253052,0.998313950619941,629,-0.0544,0.0256,0.0331131121482591,0.0640087619549045
"X5755.29","Gastric inhibitory polypeptide","GIP","P09681","GIP",330,0.0245400232408357,0.00907774801348646,0.00723301544585986,0.0180238698914503,297,-0.0214079284077327,0.0306916634538346,0.486036795487946,0.784112624678791,627,0.0208,0.0087,0.0165958690743756,0.0354061671075841
"X14116.129","Protein S100-A4","S100A4","P26447","S100A4",330,0.0470500231273062,0.0174272257067672,0.00730814227123254,0.0182005326627511,297,0.0580993419545337,0.0434846075277924,0.182563787060446,0.497621269185246,627,0.0486,0.0162,0.00269153480392692,0.00754647404934137
"X11217.16","C-terminal-binding protein 1","CTBP1","Q13363","CTBP1",332,-0.0551827710590499,0.0204800908964164,0.00742124280851317,0.0184635541738646,297,-0.0115169784307516,0.0254773104759738,0.651570853191714,0.884359239444978,629,-0.038,0.016,0.0169824365246174,0.0360876776148121
"X3519.3","C-C motif chemokine 17","TARC","Q92583","CCL17",323,-0.060489787564258,0.0224459721077793,0.00742234019219062,0.0184635541738646,297,-0.0322286025122812,0.0207509083758984,0.121481888139991,0.404094045545322,620,-0.0453,0.0152,0.00295120922666639,0.00813142273151322
"X5653.23","Probable inactive serine protease 37","PRS37","A4D1T9","PRSS37",326,0.0283445035983677,0.0105237263223302,0.00745170167515982,0.0185258779796892,297,0.0163807914622643,0.0202018878417549,0.418111897839262,0.736079716363813,623,0.0258,0.0093,0.00575439937337157,0.0144060952880507
"X13698.28","Dyslexia-associated protein KIAA0319-like protein","K319L","Q8IZA0","KIAA0319L",329,0.0186750017621506,0.00693928716928439,0.00749607694646264,0.0186213013013249,297,0.0236729668146882,0.014210376441019,0.096810782025772,0.361178358945109,626,0.0196,0.0062,0.00162181009735893,0.00492613363611635
"X17816.58","Neurocalcin-delta","NCALD","P61601","NCALD",331,-0.0340094496267215,0.012638364848048,0.00749874304903387,0.0186213013013249,297,0.0301066426320103,0.0303101373147718,0.321395682960061,0.656398879872683,628,-0.0245,0.0117,0.0354813389233576,0.0676141952633411
"X5093.47","Protein jagged-2","JAG2","Q9Y219","JAG2",331,0.0294128254298634,0.0109337663125872,0.00751806007753229,0.0186584976303903,297,0.0160666224360279,0.023965777279911,0.503135436418707,0.797048070731808,628,0.0271,0.0099,0.00645654229034656,0.015823127288194
"X13027.20","Chromobox protein homolog 7","CBX7","O95931","CBX7",332,0.0453257980093149,0.0168519049194601,0.00752649955163632,0.0186686704565097,297,0.0472211410012255,0.0144072370465162,0.00117385060236274,0.0309788753921791,629,0.0464,0.011,2.23872113856834e-05,0.000128554601027803
"X8070.88","Disks large homolog 4","DLG4","P78352","DLG4",332,-0.0736649811865917,0.0274113348434867,0.00757653681921786,0.0187819509276404,297,-0.0388151069777836,0.0233725912472405,0.0978486453274929,0.363247174219924,629,-0.0535,0.0178,0.00263026799189538,0.0074230857172848
"X7018.10","Ribosome biogenesis protein TSR3 homolog","TSR3","Q9UJK0","TSR3",322,-0.0202801366773303,0.00754555320364068,0.00758203001984911,0.018784741425905,297,-0.0320795993603163,0.0159924163432964,0.0457895227827571,0.236423454368113,619,-0.0224,0.0068,0.00102329299228075,0.00331914265444911
"X9378.6","Fibrinogen C domain-containing protein 1","FBCD1","Q8N539","FIBCD1",328,-0.0192342042601206,0.00716025260177543,0.00760675754845297,0.0188253826130142,297,-0.0208867296411629,0.0327399841565098,0.524002804673422,0.808573916965021,625,-0.0193,0.007,0.00575439937337157,0.0144060952880507
"X9221.6","Inositol 1,4,5-trisphosphate receptor-interacting protein-like 1","IPIL1","Q6GPH6","ITPRIPL1",331,-0.0395072834491458,0.0147082378723567,0.00760718785896736,0.0188253826130142,297,-0.00163963605849068,0.0205644100540438,0.936505422921707,0.980716372781963,628,-0.0267,0.012,0.0257039578276886,0.0516601507555555
"X11142.11","Angiopoietin-related protein 1","ANGL1","O95841","ANGPTL1",330,0.0719349521107844,0.0267849234928674,0.00761760830042652,0.0188403296723027,297,0.082117613110474,0.0286200484116802,0.00441603928216842,0.0633112831753546,627,0.0767,0.0196,8.70963589956081e-05,0.000410297305629913
"X6565.68","CUB domain-containing protein 1","CDCP1","Q9H5V8","CDCP1",321,0.0285380582189456,0.0106273403555304,0.00763559000772478,0.0188739497834622,297,-0.0148802734341081,0.0315095836685762,0.637105185190908,0.876160234847877,618,0.0241,0.0101,0.0165958690743756,0.0354061671075841
"X9251.28","Epididymis-specific alpha-mannosidase","MA2B2","Q9Y2E5","MAN2B2",327,-0.0483086569700038,0.018007837324703,0.00768847833791217,0.018982963359513,297,-0.0464187971873388,0.0285552834011684,0.105122247581188,0.375523909341104,624,-0.0478,0.0152,0.00169824365246174,0.00512212198403784
"X9255.5","Interleukin-17C","IL-17C","Q9P0M4","IL17C",329,0.0197088295831918,0.007347089611194,0.00768851945414361,0.018982963359513,297,0.0453262274113006,0.0186912780921264,0.0159173119484277,0.126778442018866,626,0.0231,0.0068,0.000707945784384138,0.00243200864108321
"X22576.1","CD209 antigen","DC-SIGN","Q9NNX6","CD209",309,0.0373854163700432,0.0139436277355751,0.0077449589800285,0.0191027813999593,297,0.00997405158285206,0.0262830128234505,0.704603319609944,0.904473898036523,606,0.0314,0.0123,0.0109647819614319,0.0248731683629316
"X12515.45","Uridine-cytidine kinase 2","UCK2","Q9BZX2","UCK2",329,0.0215064318160082,0.00802482121010206,0.00774593135585422,0.0191027813999593,297,-0.00177887176747099,0.0209216377629852,0.932299620310142,0.980059604096365,626,0.0185,0.0075,0.0134896288259165,0.0296771834170164
"X4294.16","Sphingosine kinase 1","Sphingosine kinase 1","Q9NYA1","SPHK1",332,-0.0875091479471745,0.0326663259124285,0.00776743385849416,0.0191448326793028,297,-0.0323026268613029,0.0647451962734929,0.618213186045547,0.86413224347803,629,-0.0763,0.0292,0.00891250938133746,0.0209353920530488
"X6399.52","Beta-defensin 107","D107A","Q8IZN7","DEFB107A",332,0.0198729562847873,0.00741919508938108,0.0077740780013501,0.019150234526808,297,0.0149414145949279,0.0146981921226513,0.310213029702734,0.642785273725402,629,0.0189,0.0066,0.00436515832240166,0.0114130978386927
"X12612.37","Proteasome subunit beta type-1","PSB1","P20618","PSMB1",331,0.0756248066099211,0.0282428917566619,0.00779638259890268,0.0191941852077163,297,-0.0312999589401825,0.0341080323996353,0.359550967271867,0.692131200476043,628,0.0321,0.0218,0.141253754462275,0.213543900858435
"X7124.18","Interleukin-21","IL-21","Q9HBE4","IL21",328,0.0281047583723722,0.0105022100183344,0.00783602475141565,0.0192807451120359,297,-0.044035601660136,0.0248294487542577,0.0771878756730865,0.317552894985037,625,0.0172,0.0097,0.0758577575029184,0.128399927201909
"X9864.38","Tetratricopeptide repeat protein 1","TTC1","Q99614","TTC1",331,-0.0685298517200911,0.025645577902698,0.00792170566010419,0.0194733092835512,297,0.0136436081179622,0.0866018469160856,0.874925331269191,0.96481770755001,628,-0.0619,0.0246,0.0117489755493953,0.0263326440010157
"X11351.233","Non-homologous end-joining factor 1","NHEJ1","Q9H9Q4","NHEJ1",332,-0.0574067133995747,0.0214843775080146,0.00792438144798613,0.0194733092835512,297,-0.00806262851653849,0.0274700079566029,0.769344170888813,0.930040770460964,629,-0.0387,0.0169,0.0223872113856834,0.0458511410332497
"X9952.57","Transcription factor A, mitochondrial","TFAM","Q00059","TFAM",332,-0.0728880767478498,0.0272797964742251,0.00792786899686078,0.0194733092835512,297,0.026708697928514,0.0915027320923171,0.77057899485004,0.930040770460964,629,-0.0648,0.0261,0.0131825673855641,0.0291058636166895
"X13525.17","Potassium voltage-gated channel subfamily G member 4","KCNG4","Q8TDN1","KCNG4",327,-0.022581319015526,0.00845229994585509,0.00793985142237093,0.0194916101413341,297,-0.0156158363873731,0.012438901240288,0.2103395721823,0.535091280847858,624,-0.0204,0.007,0.00354813389233575,0.00954976462511644
"X12711.19","Gap junction alpha-8 protein","CXA8","P48165","GJA8",329,0.024134289121192,0.00904883660495291,0.00804210046475282,0.0197313600107826,297,-0.0386704756987796,0.0343944742213757,0.261802879928085,0.592639045563523,626,0.0201,0.0088,0.0218776162394955,0.0449787894101674
"X19255.124","NTF2-related export protein 2","NXT2","Q9NPJ8","NXT2",326,0.0313917844187381,0.0117732740259488,0.00806356467694256,0.019772743258569,297,0.00643500326749526,0.0258294976030107,0.803432964850602,0.943111943281722,623,0.0271,0.0107,0.0114815362149688,0.0258409666460392
"X6984.6","Immunoglobulin superfamily member 8","IGSF8","Q969P0","IGSF8",329,0.0366037945225486,0.0137312745140477,0.00807469572040088,0.0197887557227602,297,0.0091307119865077,0.0147780445706125,0.537153110400646,0.815494362101369,626,0.0239,0.0101,0.0177827941003892,0.0375472741412735
"X5494.52","Small nuclear ribonucleoprotein F","RUXF","P62306","SNRPF",330,-0.0236428283659956,0.00888126622083333,0.00815893115023222,0.0199828518791255,297,-0.00817166815393071,0.0168517745273805,0.628101887698125,0.870239810135301,627,-0.0203,0.0079,0.00977237220955811,0.0226094528635339
"X8079.39","EP300-interacting inhibitor of differentiation 3","EID3","Q8N140","EID3",320,-0.0224392767866317,0.00842817231145716,0.0081644054836611,0.0199828518791255,297,-0.0267618571639435,0.0223499768138276,0.232125233953568,0.560034354328648,617,-0.023,0.0079,0.00354813389233575,0.00954976462511644
"X9971.5","CUB and sushi domain-containing protein 2","CSMD2","Q7Z408","CSMD2",332,-0.0322647686953432,0.0121222242682936,0.0081678338999076,0.0199828518791255,297,0.00947927514183757,0.0188611279465784,0.615637870781119,0.862213768228457,629,-0.0201,0.0102,0.0489778819368446,0.0885472342204156
"X19127.1","Heat shock protein beta-6","HSPB6","O14558","HSPB6",327,0.112452533551266,0.0422813785238719,0.00822164566638865,0.0201030687954165,297,0.125960400985124,0.0473406043396444,0.00822995854611872,0.0863342724557478,624,0.1184,0.0315,0.000173780082874938,0.000740027857866442
"X8066.38","Synaptotagmin-9","SYT9","Q86SS6","SYT9",332,0.0262617859348664,0.00987773563069871,0.00823777643702206,0.0201310661679727,297,0.0300395953860929,0.0347577550041178,0.388159152155141,0.713127270448405,629,0.0265,0.0095,0.00524807460249773,0.0133404071308172
"X5637.81","Netrin-G1","NTNG1","Q9Y2I2","NTNG1",320,0.034527779855792,0.0129857561155707,0.00824815000862457,0.0201403249483756,297,0.019015809611729,0.0179541106771139,0.290417078983366,0.620976196279955,617,0.0292,0.0105,0.00549540873857625,0.0138870464069427
"X6597.24","Membrane protein FAM174A","TM157","Q8TBP5","FAM174A",323,0.0327162281953071,0.0123058469592299,0.00825145855625278,0.0201403249483756,297,0.00987039583880238,0.0238684630577699,0.679520774123251,0.897066553409789,620,0.0279,0.0109,0.0107151930523761,0.0244229174977581
"X18868.7","Chromobox protein homolog 3","CBX3","Q13185","CBX3",331,-0.0461459877703695,0.0173612248612036,0.00825561331875985,0.0201403249483756,297,0.00863544177808801,0.0370294955850263,0.815766631948293,0.946252173266754,628,-0.0363,0.0157,0.0208929613085404,0.0432230046118481
"X11164.7","Teneurin-2","TEN2","Q9NT68","TENM2",331,-0.0296993271653082,0.0111766778484386,0.00827317903737285,0.0201717364170865,297,0.0246367908997702,0.028648105862267,0.390508131842694,0.71638055744303,628,-0.0225,0.0104,0.0301995172040202,0.0593638590011384
"X14205.6","Protein HEXIM2","HEXI2","Q96MH2","HEXIM2",332,-0.0547280117925189,0.0206063161604034,0.00830496194233951,0.0202377571184149,297,0.0482233196969566,0.0225167196707804,0.0330504659686566,0.19261524950026,629,-0.0078,0.0152,0.602559586074358,0.681285168166618
"X11232.46","Transcobalamin-1","Holo-TC I","P20061","TCN1",314,0.038144399730926,0.0143621991614002,0.00832860523174066,0.0202838794460456,297,0.119702068343247,0.0406396962263561,0.00348533165410086,0.0574345266064667,611,0.0472,0.0135,0.000489778819368446,0.0017776697908048
"X17760.128","WD repeat-containing protein 5","WDR5","P61964","WDR5",330,0.0430150891731393,0.0162106580105099,0.00836494342329506,0.0203608498379129,297,0.0321891476527124,0.0316371762098419,0.309786025737843,0.642785273725402,627,0.0408,0.0144,0.00467735141287198,0.0120897166026216
"X12814.17","RNA-binding protein 40","RBM40","Q96LT9","RNPC3",329,0.0238540795964296,0.00899598176229438,0.00841164221862418,0.0204629373203069,297,0.00198627900025865,0.0181070671313616,0.912725811570901,0.975682428225694,626,0.0195,0.0081,0.0154881661891248,0.0334746747635306
"X9357.4","Protein CREG1","CREG1","O75629","CREG1",332,0.0461536482958776,0.0174111875529531,0.00842816138398587,0.0204915331331392,297,0.023304371867956,0.0277128131831333,0.401080919222206,0.724506103979298,629,0.0397,0.0147,0.00707945784384138,0.0171445654202487
"X11167.6","Myotubularin-related protein 1","MTMR1","Q13613","MTMR1",330,-0.0203243615482085,0.00766788640024688,0.00843610857717684,0.0204992672262359,297,-0.0205609051012963,0.0126611060401956,0.105470800400435,0.375536461336949,627,-0.0204,0.0066,0.00186208713666287,0.00554628585511565
"X11158.40","Bicaudal D-related protein 1","BICR1","Q6ZP65","BICDL1",306,0.0583452434374816,0.0220212517705602,0.00849567487152234,0.0206323532594114,297,0.0185306615295801,0.0133227236376539,0.165316426566214,0.475920984378371,603,0.0292,0.0114,0.010471285480509,0.0239558504530155
"X3040.59","C-C motif chemokine 3","MIP-1a","P10147","CCL3",327,0.0401231315982269,0.0151519740167552,0.00850210384326004,0.020636314125204,297,-0.0307228661812362,0.0230011958356572,0.182688673341898,0.497621269185246,624,0.0187,0.0127,0.141253754462275,0.213543900858435
"X17856.23","5'(3')-deoxyribonucleotidase, mitochondrial","NT5M","Q9NPB1","NT5M",332,-0.088298576868633,0.0333524877902928,0.00851072981345307,0.0206456000720032,297,0.0332566518326515,0.0406493055179371,0.41394906204851,0.732693381155172,629,-0.0394,0.0258,0.125892541179417,0.19400351831339
"X9836.20","Deoxycytidine kinase","DCK","P27707","DCK",331,-0.0151124089655949,0.00571237638537228,0.00855841129596993,0.0207495642525178,297,-0.00914968706311917,0.012272605730385,0.456548647134456,0.765830010495851,628,-0.0141,0.0052,0.00660693448007596,0.0161548750419595
"X8019.73","Stathmin-3","STMN3","Q9NZ72","STMN3",332,0.0394242288900389,0.0149064980624178,0.00857664965146061,0.020782067690666,297,0.0103609917209931,0.0267596885401005,0.698901114012959,0.90219030530139,629,0.0325,0.013,0.0125892541179417,0.0279393095775372
"X13741.36","Insulin-like growth factor-binding protein 1","IGFBP-1","P08833","IGFBP1",332,0.153061103672183,0.057888103968133,0.00859358254822637,0.0208113730517577,297,0.0359588411277402,0.0664882677161829,0.589038587624287,0.849770794930414,629,0.1026,0.0437,0.0186208713666287,0.0391056483143896
"X18896.23","Heparan-sulfate 6-O-sulfotransferase 3","H6ST3","Q8IZP7","HS6ST3",319,0.0347882597731036,0.0131729638037339,0.00869070253886834,0.021034727979557,297,-0.00475523505467386,0.0167477026602989,0.776663203452096,0.9307311038035,616,0.0197,0.0104,0.0575439937337157,0.101724914528858
