"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X13565.2","Retinoblastoma-like protein 2","p130","Q08999","RBL2",482,0.268330277934846,0.050076854516684,1.31787965143497e-07,3.71685270873561e-07,373,0.176859299941153,0.0257373423433821,2.73163510218166e-11,4.91580024036959e-10,855,0.196,0.0229,1.12201845430197e-17,1.09677303908017e-16
"X12954.71","Peroxisome proliferator-activated receptor alpha","PPARa","Q07869","PPARA",481,0.202452632328539,0.0378016921434106,1.33792976728116e-07,3.77092786964369e-07,373,0.0339790268499758,0.016726296386768,0.0429270775617844,0.0976358332063642,854,0.0616,0.0153,5.75439937337157e-05,0.000124557985429648
"X9127.4","Prestin","S26A5","P58743","SLC26A5",473,-0.0837868478484388,0.0156516678948174,1.36517422669113e-07,3.84519603732714e-07,373,-0.048189842622223,0.0103054411353637,4.11395845299838e-06,2.81753746916338e-05,846,-0.059,0.0086,7.41310241300916e-12,3.89301019271702e-11
"X7932.23","Synaptotagmin-8","SYT8","Q8NBV8","SYT8",473,-0.0836797171010394,0.0156340511188041,1.37101455822661e-07,3.85911885794021e-07,373,-0.00275710011012334,0.0172460919602497,0.873072920503619,0.91872826266208,846,-0.0472,0.0116,4.67735141287198e-05,0.000102586886418982
"X7803.4","Carbohydrate sulfotransferase 1","CHST1","O43916","CHST1",482,-0.0770726888917576,0.0144104429822656,1.38820971506754e-07,3.90496401864322e-07,373,-0.00437024068904605,0.0106644014801163,0.682193893003214,0.78542487989191,855,-0.0301,0.0086,0.000446683592150963,0.000846337502132728
"X15581.16","Fibronectin type 3 and ankyrin repeat domains protein 1","FANK1","Q8TC84","FANK1",469,-0.0940577982319673,0.017586002205452,1.40488940185416e-07,3.94930020743447e-07,373,-0.00586257546690228,0.0199534099445853,0.769066727977334,0.846142433314711,842,-0.0555,0.0132,2.57039578276886e-05,5.88046396898345e-05
"X7192.37","Interferon lambda receptor 1","CRF2-12","Q8IU57","IFNLR1",479,-0.0803582228343681,0.0150344449483348,1.41726972872393e-07,3.98150039401804e-07,373,0.034291170907935,0.0117046597039479,0.00360496650339004,0.0119544802861068,852,-0.009,0.0092,0.331131121482591,0.381514854941501
"X16918.198","Toll-like receptor 3","TLR3","O15455","TLR3",472,-0.0962391748229404,0.0180041079054373,1.4232063530089e-07,3.99556822734418e-07,373,-0.0144508410274454,0.0122722441681203,0.239750151193724,0.380083081564396,845,-0.0404,0.0101,6.76082975391982e-05,0.000144812394280922
"X13670.81","Group IIE secretory phospholipase A2","GIIE","Q9NZK7","PLA2G2E",464,-0.0947381172537508,0.0177253485902214,1.43889874767499e-07,4.03698859344431e-07,373,0.0279650267777816,0.0128532147898347,0.0302135282233108,0.072475395922175,837,-0.0143,0.0104,0.169824365246174,0.208749526985938
"X5634.39","GDP-fucose protein O-fucosyltransferase 1","OFUT1","Q9H488","POFUT1",482,0.153079993804899,0.0286643859481376,1.44696583173072e-07,4.05697525571957e-07,373,-0.0981530117492995,0.0205010780885317,2.45086419448242e-06,1.7585763540185e-05,855,-0.0131,0.0167,0.426579518801593,0.478164845026231
"X2645.54","Protein kinase C zeta type","PKC-Z","Q05513","PRKCZ",482,0.231239296210383,0.0433072257056102,1.45387611502529e-07,4.07130995609232e-07,373,0.165270927815876,0.026685288575046,1.57987603873863e-09,2.04055460739185e-08,855,0.1834,0.0227,6.76082975391982e-16,5.23933851740705e-15
"X9577.26","Synaptotagmin-2","SYT2","Q8N9I0","SYT2",466,-0.0860092478009141,0.0160993744800613,1.45397165602367e-07,4.07130995609232e-07,373,-0.0427028359252601,0.0164275687645774,0.00971378227764648,0.0278663934245379,839,-0.0648,0.0115,1.73780082874938e-08,6.03738397774723e-08
"X4496.60","Macrophage metalloelastase","MMP-12","P39900","MMP12",477,-0.307159242429497,0.0575337454242135,1.4662169092375e-07,4.1029270830387e-07,373,-0.270317661869955,0.0289554348446111,9.82527186382481e-19,5.03077312932268e-17,850,-0.2778,0.0259,6.60693448007596e-27,1.66177925139221e-25
"X12732.13","MAGUK p55 subfamily member 7","MPP7","Q5T2T1","MPP7",481,0.102783899908695,0.0192660156521232,1.4898191560534e-07,4.16626280246143e-07,373,0.0341959153245973,0.0121547037531193,0.00516605810580645,0.0162317154199764,854,0.0537,0.0103,1.73780082874938e-07,5.31977321313243e-07
"X18823.52","Histone H2B type 3-B","H2B3B","Q8N257","H2BU1",481,0.448183174204064,0.0840915660092574,1.53123855722032e-07,4.27930931423301e-07,373,0.378423244511085,0.0422677594019821,1.75504518156479e-17,8.04543300000194e-16,854,0.3925,0.0378,2.69153480392691e-25,5.67465254494591e-24
"X12482.5","Nucleosome-remodeling factor subunit BPTF","BPTF","Q12830","BPTF",479,-0.0599747572245259,0.0112556890153233,1.5444897127101e-07,4.31353912621178e-07,373,0.0386482704704975,0.0145052942662988,0.00805226092871316,0.023753617458433,852,-0.0229,0.0089,0.01,0.0155946337926033
"X18187.16","Aspartoacylase","ACY2","P45381","ASPA",453,-0.101497718747757,0.0190343456573835,1.55173941350378e-07,4.33097418395831e-07,373,-0.0460496766497505,0.0215953760188236,0.0336384799305518,0.0794067520204738,826,-0.0773,0.0143,6.30957344480193e-08,2.04656677119857e-07
"X8253.2","Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1","PMGT1","Q8WZA1","POMGNT1",478,-0.078517829857165,0.0147409441481018,1.5610717017132e-07,4.3541954533518e-07,373,-0.0280489158025979,0.0177768054617667,0.115464397598856,0.21582458673302,851,-0.058,0.0113,3.23593656929628e-07,9.53924824163352e-07
"X19316.2","Iron-sulfur cluster co-chaperone protein HscB, mitochondrial","HSC20","Q8IWL3","HSCB",469,-0.114431078168553,0.0214895328406091,1.58690206397405e-07,4.42337380243188e-07,373,0.0200707915215091,0.0103734957440246,0.0537811956791631,0.117417727216285,842,-0.0053,0.0093,0.562341325190349,0.610765161526185
"X10550.37","Bone morphogenetic protein receptor type-1B","BMP RIB","O00238","BMPR1B",477,-0.0691984238933466,0.0130014907086723,1.5966326293149e-07,4.44761459759287e-07,373,-0.00344981186925306,0.0103321570476927,0.738652685361919,0.826543436720513,850,-0.0289,0.0081,0.000354813389233575,0.000680362187736784
"X11313.100","Pterin-4-alpha-carbinolamine dehydratase","PHS","P61457","PCBD1",476,0.311126414356308,0.0584809809065674,1.61655141841309e-07,4.50018618161469e-07,373,0.225037556425672,0.0330902993436848,4.23841728462038e-11,7.41033851266352e-10,849,0.2459,0.0288,1.34896288259165e-17,1.30087205336921e-16
"X13066.42","Enhancer of mRNA-decapping protein 4","EDC4","Q6P2E9","EDC4",482,0.131516180448169,0.0247336823970696,1.63158918397917e-07,4.53911065995757e-07,373,0.0484374545779038,0.0117115311722368,4.3870182431798e-05,0.000232371495861038,855,0.0637,0.0106,1.81970085860998e-09,7.18030586502893e-09
"X12684.5","Adseverin","ADSV","Q9Y6U3","SCIN",465,-0.134783451177325,0.025344138599405,1.65036230633274e-07,4.58836992859542e-07,373,-0.0722421189859337,0.0174722056112353,4.40877419458811e-05,0.000233236627440633,838,-0.0924,0.0144,1.34896288259166e-10,6.06892192262208e-10
"X11462.8","RNA binding protein fox-1 homolog 2","RBM9","O43251","RBFOX2",481,0.196924427538772,0.0370823021902508,1.69177017472425e-07,4.70045447124612e-07,373,0.0420002329778088,0.0204532180001251,0.0407344495869035,0.0934892570294941,854,0.0781,0.0179,1.28824955169313e-05,3.06797415383841e-05
"X5680.54","Odorant-binding protein 2b","OBP2B","Q9NPH6","OBP2B",455,-0.211722200726433,0.0398564026919876,1.71915352337979e-07,4.77345339190218e-07,373,-0.0439710578849789,0.0326062829329611,0.178314569198498,0.302298368988072,828,-0.1112,0.0252,1.0471285480509e-05,2.52449545132675e-05
"X6362.6","Augurin","AUGN","Q9H1Z8","ECRG4",461,-0.0950962480843276,0.0179161135571204,1.74702622974044e-07,4.84519541898126e-07,373,0.0190171643353254,0.0169952673996421,0.263885530117982,0.406945738629416,834,-0.035,0.0123,0.00446683592150963,0.00738066127484169
"X9573.108","Thioredoxin domain-containing protein 11","TXD11","Q6PKC3","TXNDC11",452,-0.0785120569096313,0.0147869012909902,1.747244383827e-07,4.84519541898126e-07,373,-0.059060151735128,0.0170116173674532,0.000578698484519164,0.00238180113102098,825,-0.0701,0.0112,3.31131121482591e-10,1.44441678853613e-09
"X5638.23","Procollagen galactosyltransferase 1","GT251","Q8NBJ5","COLGALT1",482,0.173240685882656,0.0326840028851769,1.77994316127006e-07,4.93225317559345e-07,373,-0.0735251907133235,0.0155398112099415,3.1869452645567e-06,2.23606061710577e-05,855,-0.028,0.014,0.0457088189614875,0.0634582409145764
"X10889.2","Melanocortin-2 receptor accessory protein 2","MRAP2","Q96G30","MRAP2",482,0.222147310401958,0.0419116937389327,1.78093215105711e-07,4.93225317559345e-07,373,-0.0238570558458627,0.0191099068831131,0.212675677492315,0.346878304472676,855,0.0185,0.0174,0.288403150312661,0.3367966194664
"X11989.35","ER membrane protein complex subunit 1","EMC1","Q8N766","EMC1",480,-0.0711479190138791,0.0134273863670666,1.79936554597453e-07,4.98009730581496e-07,373,-0.0440761144932355,0.0120127121772381,0.00027943073758494,0.00122886666907242,853,-0.0561,0.009,3.63078054770102e-10,1.57102486274266e-09
"X17703.40","Geminin","GEMI","O75496","GMNN",478,-0.063473365900794,0.0119939640862029,1.86513144414064e-07,5.1587976471054e-07,373,-0.0027546755712415,0.0108676300938469,0.800042895750836,0.868229082260123,851,-0.0301,0.0081,0.000181970085860998,0.000363686495951744
"X19311.15","Beta-crystallin S","CRBS","P22914","CRYGS",480,-0.0763741181612522,0.0144404850108814,1.89299746246895e-07,5.23250776740293e-07,373,-0.0371728595929874,0.0149438915152339,0.0133079321924406,0.0363643051840451,853,-0.0574,0.0104,3.16227766016838e-08,1.06925756418115e-07
"X18382.109","Catechol O-methyltransferase","Catechol O-methyltransferase","P21964","COMT",474,-0.100658711171641,0.019070074929492,2.00925181444306e-07,5.5470010428591e-07,373,-0.0417300701110574,0.0147108184608032,0.00481123868668687,0.015294262817029,847,-0.0637,0.0116,4.46683592150963e-08,1.47556538390268e-07
"X4232.19","Insulin-like growth factor 1 receptor","IGF-I sR","P08069","IGF1R",472,-0.175839139928194,0.0333110587557337,2.00935308643908e-07,5.5470010428591e-07,373,-0.20957574002092,0.0185836812008885,1.58132376869631e-25,2.6158744342934e-23,845,-0.2016,0.0162,2.04173794466954e-35,1.09768936250296e-33
"X8804.39","Collagen alpha-1(XX) chain","COKA1","Q9P218","COL20A1",473,-0.0835933659822862,0.0158532774718808,2.06791276839611e-07,5.70499859966111e-07,373,-0.0567341742703858,0.0172969716419763,0.00113740044415173,0.00433235759421935,846,-0.0713,0.0117,1.0471285480509e-09,4.27296004285286e-09
"X7140.1","Chymotrypsin-like elastase family member 2A","ELA2A","P08217","CELA2A",464,-0.191213842777054,0.0362610191378822,2.08163570336627e-07,5.7391763847297e-07,373,0.045218291945247,0.023698654504527,0.0571644435302446,0.123055191002794,837,-0.0255,0.0198,0.199526231496888,0.242008550949835
"X9111.40","Junctophilin-4","JPH4","Q96JJ6","JPH4",480,-0.0815740629661326,0.0154780404672043,2.08307318343251e-07,5.73946044967535e-07,373,-0.00410233143462289,0.0128738708244258,0.750168933246125,0.832672719039837,853,-0.0358,0.0099,0.000301995172040202,0.000585345306419516
"X15540.6","Vimentin","Vimentin","P08670","VIM",482,0.375526007228109,0.071270882636823,2.09354200403186e-07,5.76461213786238e-07,373,0.195595995868039,0.0323420517709879,3.61987822627108e-09,4.36109138688849e-08,855,0.2263,0.0295,1.54881661891248e-14,1.05569893469771e-13
"X18257.64","Signal recognition particle 19 kDa protein","SRP19","P09132","SRP19",477,0.237825423150404,0.0451419289336056,2.10925255982259e-07,5.80415563646639e-07,373,-0.0560285140243289,0.0355779489348967,0.116161894363431,0.21665754885391,850,0.0566,0.0279,0.0426579518801593,0.0595687828040795
"X8305.18","Extracellular sulfatase Sulf-2","SULF2","Q8IWU5","SULF2",480,0.0803815009507016,0.0152675383552879,2.14221337393995e-07,5.89108677833486e-07,373,0.0328515436852531,0.0125853376391566,0.00941676736014583,0.0272737484282742,853,0.0521,0.0097,8.128305161641e-08,2.59731355870861e-07
"X12738.43","Nischarin","NISCH","Q9Y2I1","NISCH",482,0.085817182806934,0.0163128769153063,2.18471216728964e-07,6.00411950895383e-07,373,0.0386064347369859,0.0103427562491371,0.000219476057885838,0.000987412683019863,855,0.0521,0.0087,2.39883291901949e-09,9.27821977041623e-09
"X14633.26","Transmembrane protein 185A","T185A","Q8NFB2","TMEM185A",465,-0.0950595629231414,0.0180603544397289,2.18720871417895e-07,6.00714219647744e-07,373,-0.0301908774492391,0.0175305430286475,0.0858781257774317,0.170743322623776,838,-0.0617,0.0126,9.54992586021437e-07,2.6465355106174e-06
"X2685.21","Insulin-like growth factor-binding protein 5","IGFBP-5","P24593","IGFBP5",464,-0.131942884006654,0.0250831696066574,2.22570137849563e-07,6.10896083529656e-07,373,-0.0766342952895434,0.0239562882028622,0.00149942338246844,0.00552615250042567,837,-0.103,0.0173,2.75422870333816e-09,1.06051366634355e-08
"X6231.46","Stanniocalcin-2","STC2","O76061","STC2",475,-0.0904048354616374,0.0172031926265562,2.26196609666849e-07,6.20453838123162e-07,373,-0.00676414986184882,0.0133168641096466,0.611801513295521,0.728920596954335,848,-0.0381,0.0105,0.000295120922666639,0.000573054215977071
"X9926.4","Protein S100-P","S100P","P25815","S100P",482,0.120523849902609,0.0229413322354823,2.26619636930206e-07,6.21218010475982e-07,373,0.00422290599409178,0.0142191649236142,0.766644510686534,0.845292405948606,855,0.0365,0.0121,0.00251188643150958,0.00431454614294038
"X13240.170","SH3 and multiple ankyrin repeat domains protein 1","SHAN1","Q9Y566","SHANK1",469,-0.0873073046935679,0.0166124265161832,2.26921910403808e-07,6.21401668449675e-07,373,-0.0171599340325664,0.0251763425409775,0.495928352115602,0.634062973379668,842,-0.066,0.0139,1.90546071796325e-06,5.04642028815267e-06
"X2333.72","Transforming growth factor beta-1","TGF-b1","P01137","TGFB1",482,0.156258285830103,0.0297450008566212,2.26975591986617e-07,6.21401668449675e-07,373,0.136065330776293,0.0242097825592452,3.77775941478045e-08,3.75245802378077e-07,855,0.1441,0.0188,1.65958690743756e-14,1.12762769176761e-13
"X9279.7","Immunoglobulin superfamily member 11","IGS11","Q5DX21","IGSF11",464,-0.0935620503657494,0.0178061143212991,2.29194008177929e-07,6.27075972756535e-07,373,0.0297081734878885,0.0522643054362829,0.570096186886995,0.697422191576006,837,-0.0807,0.0169,1.65958690743756e-06,4.43071588385409e-06
"X16605.2","Complement C1q and tumor necrosis factor-related protein 9A","C1T9A","P0C862","C1QTNF9",479,-0.0808089393600041,0.0153907285423696,2.30815085922475e-07,6.31109780389425e-07,373,0.0138918955968309,0.00914687513669196,0.129684228331938,0.236615768841894,852,-0.0108,0.0079,0.169824365246174,0.208749526985938
"X11827.7","Nuclear receptor ROR-gamma","RORG","P51449","RORC",464,-0.0971721456390105,0.0184988789180583,2.31106464864854e-07,6.31505022480138e-07,373,0.000676409813346712,0.0229634939897084,0.976517021403378,0.985684043430164,837,-0.0587,0.0144,4.67735141287198e-05,0.000102586886418982
"X12401.3","AMSH-like protease","STALP","Q96FJ0","STAMBPL1",482,0.0894982157390174,0.0170490595326209,2.31454534979762e-07,6.31846823436682e-07,373,0.0157825861783197,0.0110617291437226,0.154495257503979,0.270597431084619,855,0.0376,0.0093,5.01187233627273e-05,0.000109366123380563
"X5457.5","Collectin-12","COLEC12","Q5KU26","COLEC12",470,-0.153819432824248,0.0292908775216986,2.31525364737552e-07,6.31846823436682e-07,373,-0.174857171443629,0.016035432819822,3.59110983937898e-24,4.84027474654953e-22,843,-0.17,0.0141,1.23026877081239e-33,5.34483432652939e-32
"X10081.17","DNA-binding protein SATB2","SATB2","Q9UPW6","SATB2",482,-0.074635497876458,0.0142185491841659,2.31796143775939e-07,6.32184663525881e-07,373,-0.0336379699896646,0.0157671130477531,0.0335525282868213,0.0792908923964936,855,-0.0562,0.0106,1e-07,3.14860907759883e-07
"X2805.6","Angiotensin-converting enzyme 2","ACE2","Q9BYF1","ACE2",481,0.0992496018816618,0.018912119487436,2.33459001250563e-07,6.36316327236167e-07,373,0.0272987414735828,0.0189406315966085,0.150358452554177,0.265255005921048,854,0.0633,0.0134,2.23872113856834e-06,5.88194234391107e-06
"X16613.3","Cadherin-17","CAD17","Q12864","CDH17",480,-0.330628945976456,0.0631010390022747,2.43757136493037e-07,6.63964182429735e-07,373,-0.177065305364031,0.0346055508597682,5.02428587152464e-07,4.13182667943164e-06,853,-0.2126,0.0303,2.45470891568503e-12,1.33811191969092e-11
"X8955.60","Glycosyltransferase 8 domain-containing protein 1","GL8D1","Q68CQ7","GLT8D1",481,-0.0710528933219074,0.0135631658874001,2.44810490148278e-07,6.66411340587179e-07,373,-0.0114775325852522,0.00891749499979042,0.198877446319155,0.328862705351282,854,-0.0295,0.0075,7.76247116628691e-05,0.000164789676634748
"X12477.42","Translin","TSN","Q15631","TSN",474,0.197064931597182,0.0376219382709129,2.47094255089261e-07,6.72202650941753e-07,373,0.01230607225929,0.0386235611683043,0.750199206296063,0.832672719039837,847,0.1071,0.0269,7.07945784384137e-05,0.000151260547373879
"X5109.24","Neuronal cell adhesion molecule","Nr-CAM","Q92823","NRCAM",468,-0.105339422264439,0.0201079132879578,2.47561038399938e-07,6.73046792767467e-07,373,-0.0325098067585123,0.0192547553678275,0.0921831624408121,0.179891008011766,841,-0.0673,0.0139,1.28824955169313e-06,3.49574846803292e-06
"X2797.56","Apolipoprotein B","Apo B","P04114","APOB",473,-0.18527658377593,0.0353738505573914,2.47768857634532e-07,6.73186264489022e-07,373,-0.0484853100205207,0.0208170389778135,0.0203950597907591,0.0523383962768824,846,-0.0837,0.0179,3.09029543251359e-06,7.95889859595267e-06
"X14091.42","Carbonyl reductase [NADPH] 3","Carbonyl reductase 3","O75828","CBR3",482,0.187866993932539,0.0358979887112583,2.51336865141396e-07,6.82449404654763e-07,373,-0.0598183907113558,0.0193712563198169,0.00216848085272582,0.00763852264338555,855,-0.004,0.017,0.812830516164099,0.837562062774746
"X10008.43","Guanylyl cyclase-activating protein 1","GUC1A","P43080","GUCA1A",476,-0.070656060279785,0.0135010161271859,2.5258960102673e-07,6.85418217044773e-07,373,-0.00215865086657836,0.0127181376637963,0.865315914713735,0.913754910185066,849,-0.0344,0.0093,0.000204173794466953,0.000405425433980778
"X17410.5","Centrin-3","CETN3","O15182","CETN3",481,0.122745783645721,0.0234688805522701,2.5570673811362e-07,6.93439268995384e-07,373,0.0761681276743885,0.0168550286601056,8.39107288011733e-06,5.370536377587e-05,854,0.092,0.0137,1.81970085860998e-11,9.06898423277119e-11
"X5758.49","Kallikrein-9","kallikrein 9","Q9UKQ9","KLK9",481,-0.0702004280901814,0.0134288162624601,2.59066410398932e-07,7.02107518037685e-07,373,0.00122768723654478,0.00795747607548504,0.877472995925577,0.920939813439704,854,-0.0173,0.0068,0.0112201845430196,0.0173589977408372
"X19208.8","Activin receptor type-2A","Activin RIIA","P27037","ACVR2A",479,-0.0776828510829244,0.014865767041433,2.62138171470991e-07,7.09985060136481e-07,373,0.0124619641065655,0.0107689732182502,0.247939168201162,0.389050113985114,852,-0.0186,0.0087,0.0331131121482591,0.0471587732945902
"X5347.59","G2/mitotic-specific cyclin-B1","Cyclin B1","P14635","CCNB1",482,-0.0694144655555136,0.0132906634963729,2.65268123558848e-07,7.180101947304e-07,373,0.00920258130920292,0.0153116087419662,0.54819775752647,0.680265018788617,855,-0.0356,0.01,0.00038904514499428,0.000742032447281774
"X9058.1","Mitochondrial import inner membrane translocase subunit Tim21","TIM21","Q9BVV7","TIMM21",481,-0.0667684045430787,0.0127862012004106,2.66697368209057e-07,7.21424767715191e-07,373,0.00426199742556806,0.0199639426882733,0.831067424171979,0.891154572765814,854,-0.0461,0.0108,1.86208713666287e-05,4.31976093569956e-05
"X8773.172","EMILIN-3","EMIL3","Q9NT22","EMILIN3",459,-0.12943651935321,0.0247837382435185,2.70911991770703e-07,7.31961854505342e-07,373,-0.093097337795468,0.0223486430776296,3.87398544259011e-05,0.000207855178290656,832,-0.1094,0.0166,4.36515832240167e-11,2.08606066051662e-10
"X10961.15","Retinoic acid receptor responder protein 3","TIG3","Q9UL19","PLAAT4",481,0.137043250411029,0.0262594173163479,2.70933102155895e-07,7.31961854505342e-07,373,0.0817046043934775,0.0186648455365135,1.56773121118935e-05,9.4042007521972e-05,854,0.1003,0.0152,4.36515832240167e-11,2.08606066051662e-10
"X7221.56","Cytoskeleton-associated protein 4","CKAP4","Q07065","CKAP4",477,-0.0777777225430139,0.0149037761919422,2.72079663289569e-07,7.34598011179182e-07,373,0.022950020327318,0.00783613952936078,0.00361588066665464,0.0119814350903556,850,0.0011,0.0069,0.870963589956081,0.888312639412166
"X7997.118","Double C2-like domain-containing protein beta","DOC2B","Q14184","DOC2B",477,-0.0834206586255257,0.0159864013392185,2.72680412070326e-07,7.35758125667799e-07,373,-0.0174860273538752,0.0145111963613246,0.228978785526848,0.366519447916254,850,-0.0473,0.0107,1.09647819614319e-05,2.63020229872384e-05
"X12690.33","Septin-10","SEP10","Q9P0V9","SEPTIN10",463,-0.0860591335185082,0.0164877505329005,2.7415924129016e-07,7.39284574789328e-07,373,-0.0306505733278591,0.0117475066552626,0.00944896309142999,0.0272955179899265,836,-0.0493,0.0096,2.57039578276886e-07,7.68795011244012e-07
"X12622.96","Histone-lysine N-methyltransferase ASH1L","ASH1L","Q9NR48","ASH1L",463,-0.0812763815247599,0.0155791029187648,2.77764988063802e-07,7.4853835442507e-07,373,-0.0332733711297603,0.0220425711041246,0.132030209121249,0.239705331123044,836,-0.0653,0.0127,2.88403150312661e-07,8.54873845275502e-07
"X13502.2","Sodium-independent sulfate anion transporter","S2611","Q86WA9","SLC26A11",436,-0.118683046510996,0.0227383100783844,2.81453357823748e-07,7.58003063243544e-07,373,-0.00079759561395022,0.0192910664753869,0.967043074938926,0.979108348708174,809,-0.0501,0.0147,0.000660693448007596,0.00122855275394754
"X18376.19","Myosin light chain 3","Myosin light chain 1","P08590","MYL3",482,0.46304341039352,0.088894907518415,2.8477384267253e-07,7.6646576804415e-07,373,0.255237480400241,0.0554235407592666,5.68942473246133e-06,3.75241851227904e-05,855,0.3134,0.047,2.69153480392691e-11,1.31848419039745e-10
"X15692.300","Nodal homolog","NODAL","Q96S42","NODAL",480,-0.0755082914727826,0.0144984560488193,2.86505006719535e-07,7.70642923014834e-07,373,0.00646697141400331,0.00628695830033993,0.304329714745335,0.4503394143721,853,-0.0065,0.0058,0.257039578276886,0.304134037460492
"X9049.2","Monocarboxylate transporter 4","MOT4","O15427","SLC16A3",477,-0.0714034432370623,0.0137097378126804,2.86929353121298e-07,7.71301967359189e-07,373,-0.0240222672921301,0.00925252674699358,0.00980217356751003,0.0280686741104265,850,-0.0388,0.0077,4.07380277804113e-07,1.18468057798208e-06
"X14094.29","Heparin-binding EGF-like growth factor","HB-EGF","Q99075","HBEGF",481,0.316022401806234,0.0606983113239643,2.88575783956473e-07,7.75243252215359e-07,373,0.0976663442553011,0.0427488226064895,0.0229031746401766,0.0574717351968492,854,0.1701,0.035,1.14815362149688e-06,3.13736259597083e-06
"X8986.2","D-3-phosphoglycerate dehydrogenase","SERA","O43175","PHGDH",475,0.296472637516667,0.0569539779593726,2.91469248891779e-07,7.82048284373347e-07,373,0.0329736908369236,0.0172373854028657,0.0565366265267511,0.122192980247013,848,0.0551,0.0165,0.000831763771102671,0.00152946386469114
"X10854.15","Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4","GCNT4","Q9P109","GCNT4",477,-0.0877234369670686,0.016853228494619,2.91472541234707e-07,7.82048284373347e-07,373,-0.00330851380227978,0.0104034603350868,0.750650255316222,0.83273247936993,850,-0.0266,0.0089,0.00263026799189538,0.00450349627115527
"X8624.16","Netrin receptor UNC5D","UNC5H4","Q6UXZ4","UNC5D",480,-0.0674749046861167,0.0129667020477478,2.92870694767571e-07,7.85309761967159e-07,373,-0.208802325526538,0.0257015519664,6.94917404357847e-15,2.06126879734007e-13,853,-0.0961,0.0116,1e-16,8.602e-16
"X6914.15","Amphoterin-induced protein 2","AMGO2","Q86SJ2","AMIGO2",465,-0.163156542923626,0.0313454173025024,2.94557368026649e-07,7.89340336375463e-07,373,-0.111341407842722,0.0200330787524996,5.2599376558597e-08,5.1183239497404e-07,838,-0.1264,0.0169,7.07945784384137e-14,4.5581958362817e-13
"X2480.58","Metalloproteinase inhibitor 3","TIMP-3","P35625","TIMP3",481,0.241700908940644,0.0464763342215713,2.97415641324654e-07,7.96503532588628e-07,373,0.0405948997875892,0.0378812879713594,0.284588374653192,0.429329186821712,854,0.1209,0.0294,3.8904514499428e-05,8.6251709722701e-05
"X8794.13","Dipeptidase 1","DPEP1","P16444","DPEP1",479,-0.100747650479413,0.0193727277250563,2.97952052561318e-07,7.97443545778612e-07,373,-0.0136546933399087,0.00978772745099102,0.163834447512215,0.281860783500015,852,-0.0314,0.0087,0.000331131121482591,0.000639225742143907
"X18202.22","Leukocyte antigen CD37","CD37","P11049","CD37",480,-0.073753590320466,0.0141854894905828,2.99618895319228e-07,8.01406012915423e-07,373,0.0193741917235332,0.0155646174780325,0.214014766961992,0.348401783763636,853,-0.0315,0.0105,0.00269153480392692,0.00460472998873893
"X6597.24","Membrane protein FAM174A","TM157","Q8TBP5","FAM174A",473,-0.107659601997788,0.0207293266864238,3.10148706065978e-07,8.29055055804706e-07,373,-0.0378952239523008,0.0194354782793402,0.0519615885284929,0.114023873602575,846,-0.0705,0.0142,6.60693448007596e-07,1.87196476935486e-06
"X5085.18","Interleukin-20 receptor subunit alpha","IL-20 Ra","Q9UHF4","IL20RA",481,-0.0785263002444802,0.0151249243325761,3.10813501298432e-07,8.30316067754383e-07,373,-0.0171744318349579,0.00932041051119211,0.0661837270045844,0.139060190447835,854,-0.0341,0.0079,1.77827941003892e-05,4.14321762869849e-05
"X3799.11","Carbonic anhydrase 3","Carbonic anhydrase III","P07451","CA3",476,0.385785723396864,0.0743326224045543,3.15062437023587e-07,8.41144346144288e-07,373,0.0235623578348292,0.0495380549625985,0.634612744114318,0.746776857027546,849,0.135,0.0412,0.00107151930523761,0.00193720240934298
"X4908.6","Endoglin","Endoglin","P17813","ENG",450,-0.198949988758075,0.0383021709817159,3.15588382607688e-07,8.42025827292597e-07,373,-0.114141958573838,0.0265383316575895,2.18229103348305e-05,0.000125147116466808,823,-0.1416,0.0218,8.31763771102671e-11,3.85082452046565e-10
"X6600.70","RELT-like protein 2","RELL2","Q8NC24","RELL2",472,-0.0711365763974293,0.0137086339809604,3.17435230499662e-07,8.4642834865409e-07,373,0.0147867858233758,0.0151206345669474,0.328757581201445,0.475609269003503,845,-0.0324,0.0102,0.00144543977074593,0.00256364389854773
"X8631.13","Erythroid membrane-associated protein","ERMAP","Q96PL5","ERMAP",471,-0.0897006590683967,0.0172881140660234,3.18685455133941e-07,8.49235528210087e-07,373,0.00687199602667376,0.0167663700317554,0.682142028896558,0.78542487989191,844,-0.0399,0.012,0.00091201083935591,0.00166492301361196
"X12543.76","Zinc finger protein 560","ZN560","Q96MR9","ZNF560",458,-0.0855754987019945,0.0164901081077986,3.20837855172425e-07,8.54441866932879e-07,373,-0.00342832753435634,0.0279045353234469,0.902285884068437,0.938735265451947,831,-0.0643,0.0142,5.88843655355588e-06,1.46394020906612e-05
